,Condition,List,GenderRating,Name,Prompt,Male,Female,Other,Likeable,Accomplished,Important,SubjID,SubjGenderMale
4289,last,1B,6.78,Rebecca Bell,animals,0,1,0,1,1,1,Exp4_P616,0
4290,last,1B,4.34,Riley Hill,meals,0,1,0,1,1,1,Exp4_P616,0
4291,last,1B,2.41,Tommie Brown,science,1,0,0,1,1,1,Exp4_P616,0
4292,last,3A,2.12,Chris Young,politics,1,0,0,1,2,2,Exp4_P588,0
4293,last,3A,5.59,Jodie Cooper,sports,0,1,0,2,1,3,Exp4_P588,0
4294,last,3A,4.73,Kerry Bell,animals,0,1,0,1,2,3,Exp4_P588,0
4295,last,3A,6.73,Mary Collins,album,0,1,0,2,1,2,Exp4_P588,0
4296,last,3A,1.21,Matthew Brown,science,1,0,0,2,1,2,Exp4_P588,0
4297,last,3A,3.61,Stevie Ward,meals,1,0,0,1,2,2,Exp4_P588,0
4298,last,3A,4.22,Taylor Miller,book,0,1,0,2,2,2,Exp4_P588,0
4299,last,1C,6.24,Ashley Cook,book,0,1,0,2,2,3,Exp4_P600,0
4300,last,1C,2.61,Emerson Moore,meals,0,1,0,1,2,2,Exp4_P600,0
4301,last,1C,6.82,Emily Ward,album,0,1,0,3,3,3,Exp4_P600,0
4302,last,1C,5.34,Jackie Turner,animals,1,0,0,1,2,2,Exp4_P600,0
4303,last,1C,1.28,James Green,science,1,0,0,2,1,2,Exp4_P600,0
4304,last,1C,4.39,Jessie Brooks,sports,0,1,0,2,1,2,Exp4_P600,0
4305,last,1C,3.87,Reese King,politics,1,0,0,1,3,3,Exp4_P600,0
4306,last,2B,5.22,Blair Young,animals,0,1,0,1,2,1,Exp4_P744,0
4307,last,2B,1.24,Brian Wright,science,1,0,0,1,1,1,Exp4_P744,0
4308,last,2B,5.86,Elisha Bell,book,0,1,0,1,1,2,Exp4_P744,0
4309,last,2B,3.75,Quinn Brooks,politics,1,0,0,1,2,2,Exp4_P744,0
4310,last,2B,6.78,Rebecca King,album,0,1,0,2,1,2,Exp4_P744,0
4311,last,2B,4.34,Riley Campbell,sports,1,0,0,1,1,2,Exp4_P744,0
4312,last,2B,2.41,Tommie Hill,meals,0,1,0,1,3,3,Exp4_P744,0
4313,last,2B,5.22,Blair Young,animals,0,1,0,2,2,3,Exp4_P674,1
4314,last,2B,1.24,Brian Wright,science,1,0,0,2,2,2,Exp4_P674,1
4315,last,2B,5.86,Elisha Bell,book,0,1,0,3,2,5,Exp4_P674,1
4316,last,2B,3.75,Quinn Brooks,politics,1,0,0,1,2,2,Exp4_P674,1
4317,last,2B,6.78,Rebecca King,album,0,1,0,3,2,5,Exp4_P674,1
4318,last,2B,4.34,Riley Campbell,sports,1,0,0,3,2,5,Exp4_P674,1
4319,last,2B,2.41,Tommie Hill,meals,1,0,0,1,3,2,Exp4_P674,1
4320,last,1B,5.22,Blair Campbell,politics,1,0,0,2,2,2,Exp4_P423,0
4321,last,1B,1.24,Brian Walker,sports,1,0,0,1,1,1,Exp4_P423,0
4322,last,1B,5.86,Elisha Collins,book,1,0,0,2,2,2,Exp4_P423,0
4323,last,1B,3.75,Quinn Young,album,0,1,0,2,2,1,Exp4_P423,0
4324,last,1B,6.78,Rebecca Bell,animals,1,0,0,3,3,3,Exp4_P423,0
4325,last,1B,4.34,Riley Hill,meals,1,0,0,1,1,1,Exp4_P423,0
4326,last,1B,2.41,Tommie Brown,science,1,0,0,2,2,2,Exp4_P423,0
4327,last,3A,2.12,Chris Young,politics,1,0,0,1,4,2,Exp4_P554,1
4328,last,3A,5.59,Jodie Cooper,sports,0,1,0,1,1,2,Exp4_P554,1
4329,last,3A,4.73,Kerry Bell,animals,0,1,0,1,3,1,Exp4_P554,1
4330,last,3A,6.73,Mary Collins,album,0,1,0,1,1,3,Exp4_P554,1
4331,last,3A,1.21,Matthew Brown,science,1,0,0,1,1,1,Exp4_P554,1
4332,last,3A,3.61,Stevie Ward,meals,1,0,0,1,4,2,Exp4_P554,1
4333,last,3A,4.22,Taylor Miller,book,0,1,0,4,2,4,Exp4_P554,1
4334,last,1B,5.22,Blair Campbell,politics,1,0,0,1,1,3,Exp4_P773,0
4335,last,1B,1.24,Brian Walker,sports,1,0,0,2,1,4,Exp4_P773,0
4336,last,1B,5.86,Elisha Collins,book,1,0,0,3,2,5,Exp4_P773,0
4337,last,1B,3.75,Quinn Young,album,0,1,0,2,3,4,Exp4_P773,0
4338,last,1B,6.78,Rebecca Bell,animals,0,1,0,1,3,2,Exp4_P773,0
4339,last,1B,4.34,Riley Hill,meals,1,0,0,1,3,2,Exp4_P773,0
4340,last,1B,2.41,Tommie Brown,science,1,0,0,3,2,3,Exp4_P773,0
4341,last,3A,2.12,Chris Young,politics,1,0,0,2,2,2,Exp4_P519,1
4342,last,3A,5.59,Jodie Cooper,sports,1,0,0,4,1,2,Exp4_P519,1
4343,last,3A,4.73,Kerry Bell,animals,1,0,0,2,3,3,Exp4_P519,1
4344,last,3A,6.73,Mary Collins,album,0,1,0,2,2,2,Exp4_P519,1
4345,last,3A,1.21,Matthew Brown,science,1,0,0,4,3,3,Exp4_P519,1
4346,last,3A,3.61,Stevie Ward,meals,1,0,0,2,4,3,Exp4_P519,1
4347,last,3A,4.22,Taylor Miller,book,0,1,0,2,2,3,Exp4_P519,1
4348,last,2A,2.12,Chris Collins,meals,1,0,0,6,2,2,Exp4_P799,0
4349,last,2A,5.59,Jodie Ward,animals,0,1,0,6,2,2,Exp4_P799,0
4350,last,2A,4.73,Kerry Moore,book,1,0,0,3,4,4,Exp4_P799,0
4351,last,2A,6.73,Mary Brown,politics,0,1,0,3,3,2,Exp4_P799,0
4352,last,2A,1.21,Matthew Turner,album,1,0,0,3,2,3,Exp4_P799,0
4353,last,2A,3.61,Stevie Cooper,science,1,0,0,4,3,3,Exp4_P799,0
4354,last,2A,4.22,Taylor Smith,sports,1,0,0,4,2,3,Exp4_P799,0
4355,last,2B,5.22,Blair Young,animals,1,0,0,2,3,4,Exp4_P589,0
4356,last,2B,1.24,Brian Wright,science,1,0,0,3,2,2,Exp4_P589,0
4357,last,2B,5.86,Elisha Bell,book,0,1,0,3,2,4,Exp4_P589,0
4358,last,2B,3.75,Quinn Brooks,politics,1,0,0,3,3,2,Exp4_P589,0
4359,last,2B,6.78,Rebecca King,album,0,1,0,4,2,4,Exp4_P589,0
4360,last,2B,4.34,Riley Campbell,sports,1,0,0,3,1,4,Exp4_P589,0
4361,last,2B,2.41,Tommie Hill,meals,0,1,0,3,2,3,Exp4_P589,0
4362,last,2A,2.12,Chris Collins,meals,1,0,0,1,2,1,Exp4_P626,1
4363,last,2A,5.59,Jodie Ward,animals,0,1,0,1,2,1,Exp4_P626,1
4364,last,2A,4.73,Kerry Moore,book,1,0,0,4,4,4,Exp4_P626,1
4365,last,2A,6.73,Mary Brown,politics,0,1,0,3,3,2,Exp4_P626,1
4366,last,2A,1.21,Matthew Turner,album,0,1,0,1,1,2,Exp4_P626,1
4367,last,2A,3.61,Stevie Cooper,science,1,0,0,3,3,3,Exp4_P626,1
4368,last,2A,4.22,Taylor Smith,sports,1,0,0,5,3,4,Exp4_P626,1
4369,last,1C,6.24,Ashley Cook,book,0,1,0,1,1,2,Exp4_P811,0
4370,last,1C,2.61,Emerson Moore,meals,1,0,0,1,1,1,Exp4_P811,0
4371,last,1C,6.82,Emily Ward,album,0,1,0,1,1,3,Exp4_P811,0
4372,last,1C,5.34,Jackie Turner,animals,0,1,0,1,1,1,Exp4_P811,0
4373,last,1C,1.28,James Green,science,0,1,0,2,1,1,Exp4_P811,0
4374,last,1C,4.39,Jessie Brooks,sports,1,0,0,2,1,3,Exp4_P811,0
4375,last,1C,3.87,Reese King,politics,1,0,0,2,2,3,Exp4_P811,0
4376,last,2C,6.24,Ashley Walker,science,0,1,0,3,2,3,Exp4_P800,1
4377,last,2C,2.61,Emerson Green,sports,0,1,0,2,2,4,Exp4_P800,1
4378,last,2C,6.82,Emily Baker,animals,0,1,0,2,4,3,Exp4_P800,1
4379,last,2C,5.34,Jackie White,meals,0,1,0,2,3,1,Exp4_P800,1
4380,last,2C,1.28,James Miller,politics,1,0,0,3,3,3,Exp4_P800,1
4381,last,2C,4.39,Jessie Cook,book,1,0,0,3,2,2,Exp4_P800,1
4382,last,2C,3.87,Reese Parker,album,1,0,0,3,1,3,Exp4_P800,1
4383,last,3A,2.12,Chris Young,politics,1,0,0,2,2,2,Exp4_P699,0
4384,last,3A,5.59,Jodie Cooper,sports,0,1,0,2,1,3,Exp4_P699,0
4385,last,3A,4.73,Kerry Bell,animals,0,1,0,2,3,1,Exp4_P699,0
4386,last,3A,6.73,Mary Collins,album,0,1,0,2,2,4,Exp4_P699,0
4387,last,3A,1.21,Matthew Brown,science,1,0,0,3,1,1,Exp4_P699,0
4388,last,3A,3.61,Stevie Ward,meals,1,0,0,2,3,2,Exp4_P699,0
4389,last,3A,4.22,Taylor Miller,book,0,1,0,3,3,4,Exp4_P699,0
4390,last,1B,5.22,Blair Campbell,politics,0,1,0,1,1,1,Exp4_P790,0
4391,last,1B,1.24,Brian Walker,sports,0,1,0,2,1,1,Exp4_P790,0
4392,last,1B,5.86,Elisha Collins,book,0,1,0,4,2,5,Exp4_P790,0
4393,last,1B,3.75,Quinn Young,album,1,0,0,3,3,4,Exp4_P790,0
4394,last,1B,6.78,Rebecca Bell,animals,0,1,0,1,2,1,Exp4_P790,0
4395,last,1B,4.34,Riley Hill,meals,0,1,0,1,3,3,Exp4_P790,0
4396,last,1B,2.41,Tommie Brown,science,1,0,0,4,2,3,Exp4_P790,0
4397,last,3B,5.22,Blair Hill,book,1,0,0,4,2,3,Exp4_P614,1
4398,last,3B,1.24,Brian King,animals,1,0,0,1,2,3,Exp4_P614,1
4399,last,3B,5.86,Elisha Moore,politics,0,1,0,3,3,4,Exp4_P614,1
4400,last,3B,3.75,Quinn Parker,sports,1,0,0,4,1,4,Exp4_P614,1
4401,last,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P614,1
4402,last,3B,4.34,Riley Cook,science,0,1,0,4,1,3,Exp4_P614,1
4403,last,3B,2.41,Tommie Smith,album,0,1,0,4,3,4,Exp4_P614,1
4404,last,1A,2.12,Chris Miller,science,1,0,0,2,1,1,Exp4_P770,0
4405,last,1A,5.59,Jodie Parker,book,0,1,0,1,1,1,Exp4_P770,0
4406,last,1A,4.73,Kerry Baker,album,1,0,0,1,1,1,Exp4_P770,0
4407,last,1A,6.73,Mary Cooper,sports,1,0,0,1,1,1,Exp4_P770,0
4408,last,1A,1.21,Matthew Smith,animals,1,0,0,1,1,1,Exp4_P770,0
4409,last,1A,3.61,Stevie White,politics,1,0,0,1,1,1,Exp4_P770,0
4410,last,1A,4.22,Taylor Wright,meals,0,1,0,1,1,1,Exp4_P770,0
4411,last,3C,6.24,Ashley Green,album,0,1,0,3,2,3,Exp4_P721,1
4412,last,3C,2.61,Emerson Baker,animals,1,0,0,1,2,1,Exp4_P721,1
4413,last,3C,6.82,Emily Brooks,politics,0,1,0,4,3,3,Exp4_P721,1
4414,last,3C,5.34,Jackie Walker,book,0,1,0,3,4,4,Exp4_P721,1
4415,last,3C,1.28,James White,sports,1,0,0,4,1,4,Exp4_P721,1
4416,last,3C,4.39,Jessie Turner,science,0,1,0,4,3,1,Exp4_P721,1
4417,last,3C,3.87,Reese Campbell,meals,1,0,0,1,4,1,Exp4_P721,1
4418,last,2A,2.12,Chris Collins,meals,1,0,0,6,6,6,Exp4_P442,0
4419,last,2A,5.59,Jodie Ward,animals,0,1,0,6,6,6,Exp4_P442,0
4420,last,2A,4.73,Kerry Moore,book,1,0,0,4,5,4,Exp4_P442,0
4421,last,2A,6.73,Mary Brown,politics,1,0,0,4,5,6,Exp4_P442,0
4422,last,2A,1.21,Matthew Turner,album,1,0,0,6,6,1,Exp4_P442,0
4423,last,2A,3.61,Stevie Cooper,science,1,0,0,6,6,1,Exp4_P442,0
4424,last,2A,4.22,Taylor Smith,sports,1,0,0,5,6,4,Exp4_P442,0
4425,last,2A,2.12,Chris Collins,meals,1,0,0,1,2,2,Exp4_P555,1
4426,last,2A,5.59,Jodie Ward,animals,0,1,0,2,2,2,Exp4_P555,1
4427,last,2A,4.73,Kerry Moore,book,1,0,0,4,2,2,Exp4_P555,1
4428,last,2A,6.73,Mary Brown,politics,0,1,0,3,3,3,Exp4_P555,1
4429,last,2A,1.21,Matthew Turner,album,0,1,0,4,1,2,Exp4_P555,1
4430,last,2A,3.61,Stevie Cooper,science,1,0,0,3,1,3,Exp4_P555,1
4431,last,2A,4.22,Taylor Smith,sports,1,0,0,3,1,3,Exp4_P555,1
4432,last,2C,6.24,Ashley Walker,science,0,1,0,1,4,7,Exp4_P532,1
4433,last,2C,2.61,Emerson Green,sports,1,0,0,4,2,6,Exp4_P532,1
4434,last,2C,6.82,Emily Baker,animals,0,1,0,2,3,3,Exp4_P532,1
4435,last,2C,5.34,Jackie White,meals,0,1,0,2,5,4,Exp4_P532,1
4436,last,2C,1.28,James Miller,politics,1,0,0,3,3,2,Exp4_P532,1
4437,last,2C,4.39,Jessie Cook,book,0,1,0,4,6,7,Exp4_P532,1
4438,last,2C,3.87,Reese Parker,album,0,1,0,4,3,6,Exp4_P532,1
4439,last,3C,6.24,Ashley Green,album,0,1,0,2,3,3,Exp4_P834,1
4440,last,3C,2.61,Emerson Baker,animals,0,1,0,1,2,1,Exp4_P834,1
4441,last,3C,6.82,Emily Brooks,politics,0,1,0,1,1,1,Exp4_P834,1
4442,last,3C,5.34,Jackie Walker,book,0,1,0,3,3,3,Exp4_P834,1
4443,last,3C,1.28,James White,sports,1,0,0,2,1,2,Exp4_P834,1
4444,last,3C,4.39,Jessie Turner,science,0,1,0,2,2,2,Exp4_P834,1
4445,last,3C,3.87,Reese Campbell,meals,1,0,0,1,2,1,Exp4_P834,1
4446,last,2C,6.24,Ashley Walker,science,0,1,0,2,3,3,Exp4_P685,1
4447,last,2C,2.61,Emerson Green,sports,1,0,0,4,1,4,Exp4_P685,1
4448,last,2C,6.82,Emily Baker,animals,0,1,0,2,3,3,Exp4_P685,1
4449,last,2C,5.34,Jackie White,meals,0,1,0,2,4,2,Exp4_P685,1
4450,last,2C,1.28,James Miller,politics,1,0,0,7,6,7,Exp4_P685,1
4451,last,2C,4.39,Jessie Cook,book,1,0,0,4,3,5,Exp4_P685,1
4452,last,2C,3.87,Reese Parker,album,0,1,0,4,4,4,Exp4_P685,1
4453,last,3C,6.24,Ashley Green,album,0,1,0,6,1,2,Exp4_P517,1
4454,last,3C,2.61,Emerson Baker,animals,0,1,0,2,3,3,Exp4_P517,1
4455,last,3C,6.82,Emily Brooks,politics,1,0,0,1,2,2,Exp4_P517,1
4456,last,3C,5.34,Jackie Walker,book,0,1,0,2,1,2,Exp4_P517,1
4457,last,3C,1.28,James White,sports,1,0,0,2,1,2,Exp4_P517,1
4458,last,3C,4.39,Jessie Turner,science,1,0,0,2,3,3,Exp4_P517,1
4459,last,3C,3.87,Reese Campbell,meals,0,1,0,2,3,4,Exp4_P517,1
4460,last,2C,6.24,Ashley Walker,science,0,1,0,1,1,2,Exp4_P590,0
4461,last,2C,2.61,Emerson Green,sports,1,0,0,2,1,2,Exp4_P590,0
4462,last,2C,6.82,Emily Baker,animals,0,1,0,1,3,1,Exp4_P590,0
4463,last,2C,5.34,Jackie White,meals,0,1,0,1,1,1,Exp4_P590,0
4464,last,2C,1.28,James Miller,politics,1,0,0,3,4,2,Exp4_P590,0
4465,last,2C,4.39,Jessie Cook,book,0,1,0,2,1,4,Exp4_P590,0
4466,last,2C,3.87,Reese Parker,album,0,1,0,3,2,3,Exp4_P590,0
4467,last,3B,5.22,Blair Hill,book,1,0,0,1,2,2,Exp4_P500,1
4468,last,3B,1.24,Brian King,animals,1,0,0,1,1,1,Exp4_P500,1
4469,last,3B,5.86,Elisha Moore,politics,0,1,0,3,2,3,Exp4_P500,1
4470,last,3B,3.75,Quinn Parker,sports,0,1,0,3,2,5,Exp4_P500,1
4471,last,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P500,1
4472,last,3B,4.34,Riley Cook,science,0,1,0,5,3,4,Exp4_P500,1
4473,last,3B,2.41,Tommie Smith,album,1,0,0,2,4,4,Exp4_P500,1
4474,last,2C,6.24,Ashley Walker,science,1,0,0,4,5,4,Exp4_P772,1
4475,last,2C,2.61,Emerson Green,sports,1,0,0,4,2,5,Exp4_P772,1
4476,last,2C,6.82,Emily Baker,animals,0,1,0,3,4,4,Exp4_P772,1
4477,last,2C,5.34,Jackie White,meals,0,1,0,3,4,3,Exp4_P772,1
4478,last,2C,1.28,James Miller,politics,1,0,0,4,4,5,Exp4_P772,1
4479,last,2C,4.39,Jessie Cook,book,1,0,0,4,3,5,Exp4_P772,1
4480,last,2C,3.87,Reese Parker,album,0,1,0,4,3,5,Exp4_P772,1
4481,last,1A,2.12,Chris Miller,science,1,0,0,3,1,2,Exp4_P683,1
4482,last,1A,5.59,Jodie Parker,book,0,1,0,3,2,3,Exp4_P683,1
4483,last,1A,4.73,Kerry Baker,album,0,1,0,2,2,2,Exp4_P683,1
4484,last,1A,6.73,Mary Cooper,sports,0,1,0,3,1,2,Exp4_P683,1
4485,last,1A,1.21,Matthew Smith,animals,1,0,0,3,4,3,Exp4_P683,1
4486,last,1A,3.61,Stevie White,politics,1,0,0,5,4,5,Exp4_P683,1
4487,last,1A,4.22,Taylor Wright,meals,0,1,0,4,6,6,Exp4_P683,1
4488,last,3A,2.12,Chris Young,politics,1,0,0,1,1,2,Exp4_P431,1
4489,last,3A,5.59,Jodie Cooper,sports,0,1,0,2,1,3,Exp4_P431,1
4490,last,3A,4.73,Kerry Bell,animals,0,1,0,1,1,1,Exp4_P431,1
4491,last,3A,6.73,Mary Collins,album,0,1,0,3,3,3,Exp4_P431,1
4492,last,3A,1.21,Matthew Brown,science,1,0,0,3,1,1,Exp4_P431,1
4493,last,3A,3.61,Stevie Ward,meals,1,0,0,1,2,1,Exp4_P431,1
4494,last,3A,4.22,Taylor Miller,book,1,0,0,2,2,4,Exp4_P431,1
4495,last,2C,6.24,Ashley Walker,science,0,1,0,3,1,2,Exp4_P534,1
4496,last,2C,2.61,Emerson Green,sports,1,0,0,3,1,3,Exp4_P534,1
4497,last,2C,6.82,Emily Baker,animals,0,1,0,2,3,1,Exp4_P534,1
4498,last,2C,5.34,Jackie White,meals,0,1,0,2,2,1,Exp4_P534,1
4499,last,2C,1.28,James Miller,politics,1,0,0,1,2,2,Exp4_P534,1
4500,last,2C,4.39,Jessie Cook,book,0,1,0,3,2,3,Exp4_P534,1
4501,last,2C,3.87,Reese Parker,album,0,1,0,3,1,3,Exp4_P534,1
4502,last,1A,2.12,Chris Miller,science,1,0,0,6,1,1,Exp4_P595,0
4503,last,1A,5.59,Jodie Parker,book,0,1,0,4,2,4,Exp4_P595,0
4504,last,1A,4.73,Kerry Baker,album,0,1,0,2,1,4,Exp4_P595,0
4505,last,1A,6.73,Mary Cooper,sports,0,1,0,4,2,4,Exp4_P595,0
4506,last,1A,1.21,Matthew Smith,animals,1,0,0,2,3,3,Exp4_P595,0
4507,last,1A,3.61,Stevie White,politics,1,0,0,2,3,4,Exp4_P595,0
4508,last,1A,4.22,Taylor Wright,meals,1,0,0,2,3,4,Exp4_P595,0
4509,last,1B,5.22,Blair Campbell,politics,0,1,0,2,3,3,Exp4_P511,0
4510,last,1B,1.24,Brian Walker,sports,0,1,0,2,2,3,Exp4_P511,0
4511,last,1B,5.86,Elisha Collins,book,1,0,0,2,3,3,Exp4_P511,0
4512,last,1B,3.75,Quinn Young,album,0,1,0,2,3,3,Exp4_P511,0
4513,last,1B,6.78,Rebecca Bell,animals,0,1,0,2,4,3,Exp4_P511,0
4514,last,1B,4.34,Riley Hill,meals,0,1,0,2,3,2,Exp4_P511,0
4515,last,1B,2.41,Tommie Brown,science,0,1,0,3,2,2,Exp4_P511,0
4516,last,1C,6.24,Ashley Cook,book,0,1,0,1,2,3,Exp4_P641,0
4517,last,1C,2.61,Emerson Moore,meals,1,0,0,1,2,2,Exp4_P641,0
4518,last,1C,6.82,Emily Ward,album,0,1,0,3,2,5,Exp4_P641,0
4519,last,1C,5.34,Jackie Turner,animals,0,1,0,2,4,3,Exp4_P641,0
4520,last,1C,1.28,James Green,science,1,0,0,3,3,2,Exp4_P641,0
4521,last,1C,4.39,Jessie Brooks,sports,0,1,0,2,1,3,Exp4_P641,0
4522,last,1C,3.87,Reese King,politics,1,0,0,3,4,3,Exp4_P641,0
4523,last,1B,5.22,Blair Campbell,politics,1,0,0,6,4,4,Exp4_P830,1
4524,last,1B,1.24,Brian Walker,sports,1,0,0,5,6,4,Exp4_P830,1
4525,last,1B,5.86,Elisha Collins,book,0,1,0,4,7,5,Exp4_P830,1
4526,last,1B,3.75,Quinn Young,album,0,1,0,5,6,4,Exp4_P830,1
4527,last,1B,6.78,Rebecca Bell,animals,0,1,0,5,3,3,Exp4_P830,1
4528,last,1B,4.34,Riley Hill,meals,1,0,0,6,5,4,Exp4_P830,1
4529,last,1B,2.41,Tommie Brown,science,1,0,0,4,6,4,Exp4_P830,1
4530,last,3B,5.22,Blair Hill,book,0,1,0,2,2,3,Exp4_P665,0
4531,last,3B,1.24,Brian King,animals,1,0,0,1,2,1,Exp4_P665,0
4532,last,3B,5.86,Elisha Moore,politics,0,1,0,2,2,2,Exp4_P665,0
4533,last,3B,3.75,Quinn Parker,sports,1,0,0,2,1,3,Exp4_P665,0
4534,last,3B,6.78,Rebecca Wright,meals,0,1,0,1,2,1,Exp4_P665,0
4535,last,3B,4.34,Riley Cook,science,1,0,0,2,1,1,Exp4_P665,0
4536,last,3B,2.41,Tommie Smith,album,1,0,0,3,1,4,Exp4_P665,0
4537,last,3A,2.12,Chris Young,politics,1,0,0,1,2,1,Exp4_P817,0
4538,last,3A,5.59,Jodie Cooper,sports,0,1,0,3,1,3,Exp4_P817,0
4539,last,3A,4.73,Kerry Bell,animals,0,1,0,1,1,1,Exp4_P817,0
4540,last,3A,6.73,Mary Collins,album,0,1,0,2,2,2,Exp4_P817,0
4541,last,3A,1.21,Matthew Brown,science,1,0,0,2,2,2,Exp4_P817,0
4542,last,3A,3.61,Stevie Ward,meals,0,1,0,1,1,1,Exp4_P817,0
4543,last,3A,4.22,Taylor Miller,book,0,1,0,3,3,3,Exp4_P817,0
4544,last,3A,2.12,Chris Young,politics,1,0,0,2,4,3,Exp4_P659,0
4545,last,3A,5.59,Jodie Cooper,sports,0,1,0,4,1,3,Exp4_P659,0
4546,last,3A,4.73,Kerry Bell,animals,1,0,0,3,1,1,Exp4_P659,0
4547,last,3A,6.73,Mary Collins,album,0,1,0,1,3,4,Exp4_P659,0
4548,last,3A,1.21,Matthew Brown,science,1,0,0,4,1,1,Exp4_P659,0
4549,last,3A,3.61,Stevie Ward,meals,1,0,0,2,1,1,Exp4_P659,0
4550,last,3A,4.22,Taylor Miller,book,1,0,0,4,1,4,Exp4_P659,0
4551,last,2C,6.24,Ashley Walker,science,0,1,0,4,3,3,Exp4_P814,1
4552,last,2C,2.61,Emerson Green,sports,1,0,0,2,2,5,Exp4_P814,1
4553,last,2C,6.82,Emily Baker,animals,0,1,0,1,2,1,Exp4_P814,1
4554,last,2C,5.34,Jackie White,meals,0,1,0,1,3,1,Exp4_P814,1
4555,last,2C,1.28,James Miller,politics,1,0,0,2,4,4,Exp4_P814,1
4556,last,2C,4.39,Jessie Cook,book,0,1,0,1,1,5,Exp4_P814,1
4557,last,2C,3.87,Reese Parker,album,1,0,0,2,1,5,Exp4_P814,1
4558,last,3B,5.22,Blair Hill,book,1,0,0,2,2,3,Exp4_P643,1
4559,last,3B,1.24,Brian King,animals,1,0,0,1,1,1,Exp4_P643,1
4560,last,3B,5.86,Elisha Moore,politics,0,1,0,1,2,1,Exp4_P643,1
4561,last,3B,3.75,Quinn Parker,sports,1,0,0,1,1,1,Exp4_P643,1
4562,last,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P643,1
4563,last,3B,4.34,Riley Cook,science,0,1,0,1,1,1,Exp4_P643,1
4564,last,3B,2.41,Tommie Smith,album,1,0,0,1,1,3,Exp4_P643,1
4565,last,2A,2.12,Chris Collins,meals,1,0,0,1,2,2,Exp4_P521,1
4566,last,2A,5.59,Jodie Ward,animals,1,0,0,1,2,2,Exp4_P521,1
4567,last,2A,4.73,Kerry Moore,book,0,1,0,3,1,3,Exp4_P521,1
4568,last,2A,6.73,Mary Brown,politics,0,1,0,4,3,4,Exp4_P521,1
4569,last,2A,1.21,Matthew Turner,album,1,0,0,4,1,4,Exp4_P521,1
4570,last,2A,3.61,Stevie Cooper,science,1,0,0,3,1,1,Exp4_P521,1
4571,last,2A,4.22,Taylor Smith,sports,0,1,0,2,2,3,Exp4_P521,1
4572,last,3C,6.24,Ashley Green,album,0,1,0,6,2,3,Exp4_P533,1
4573,last,3C,2.61,Emerson Baker,animals,1,0,0,1,3,2,Exp4_P533,1
4574,last,3C,6.82,Emily Brooks,politics,0,1,0,2,2,2,Exp4_P533,1
4575,last,3C,5.34,Jackie Walker,book,1,0,0,2,3,3,Exp4_P533,1
4576,last,3C,1.28,James White,sports,1,0,0,3,2,3,Exp4_P533,1
4577,last,3C,4.39,Jessie Turner,science,0,1,0,3,2,2,Exp4_P533,1
4578,last,3C,3.87,Reese Campbell,meals,1,0,0,2,3,3,Exp4_P533,1
4579,last,3B,5.22,Blair Hill,book,0,1,0,6,6,5,Exp4_P575,1
4580,last,3B,1.24,Brian King,animals,1,0,0,1,1,1,Exp4_P575,1
4581,last,3B,5.86,Elisha Moore,politics,0,1,0,5,2,2,Exp4_P575,1
4582,last,3B,3.75,Quinn Parker,sports,1,0,0,2,1,3,Exp4_P575,1
4583,last,3B,6.78,Rebecca Wright,meals,0,1,0,1,1,1,Exp4_P575,1
4584,last,3B,4.34,Riley Cook,science,1,0,0,3,3,4,Exp4_P575,1
4585,last,3B,2.41,Tommie Smith,album,1,0,0,3,3,5,Exp4_P575,1
4586,last,2A,2.12,Chris Collins,meals,1,0,0,2,2,4,Exp4_P594,1
4587,last,2A,5.59,Jodie Ward,animals,0,1,0,2,2,4,Exp4_P594,1
4588,last,2A,4.73,Kerry Moore,book,0,1,0,4,4,4,Exp4_P594,1
4589,last,2A,6.73,Mary Brown,politics,0,1,0,4,4,4,Exp4_P594,1
4590,last,2A,1.21,Matthew Turner,album,1,0,0,4,4,4,Exp4_P594,1
4591,last,2A,3.61,Stevie Cooper,science,1,0,0,2,2,5,Exp4_P594,1
4592,last,2A,4.22,Taylor Smith,sports,1,0,0,4,4,4,Exp4_P594,1
4593,last,1B,5.22,Blair Campbell,politics,0,1,0,5,6,4,Exp4_P580,1
4594,last,1B,1.24,Brian Walker,sports,0,1,0,5,3,3,Exp4_P580,1
4595,last,1B,5.86,Elisha Collins,book,1,0,0,4,3,4,Exp4_P580,1
4596,last,1B,3.75,Quinn Young,album,0,1,0,5,3,4,Exp4_P580,1
4597,last,1B,6.78,Rebecca Bell,animals,0,1,0,5,3,3,Exp4_P580,1
4598,last,1B,4.34,Riley Hill,meals,1,0,0,5,3,3,Exp4_P580,1
4599,last,1B,2.41,Tommie Brown,science,1,0,0,4,2,3,Exp4_P580,1
4600,last,3C,6.24,Ashley Green,album,0,1,0,1,3,2,Exp4_P774,0
4601,last,3C,2.61,Emerson Baker,animals,0,1,0,1,3,1,Exp4_P774,0
4602,last,3C,6.82,Emily Brooks,politics,1,0,0,2,2,3,Exp4_P774,0
4603,last,3C,5.34,Jackie Walker,book,0,1,0,4,2,3,Exp4_P774,0
4604,last,3C,1.28,James White,sports,1,0,0,4,1,4,Exp4_P774,0
