"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGenderMale"
"6183","last","2C",NA,"Bell",NA,"Bell",1,0,0,"Exp2_P610",0
"6184","last","2C",NA,"Cook",NA,"Cook",1,0,0,"Exp2_P610",0
"6185","last","2C",NA,"Cooper",NA,"Cooper",1,0,0,"Exp2_P610",0
"6186","last","2C",NA,"Collins",NA,"Collins",1,0,0,"Exp2_P610",0
"6187","last","2C",NA,"Parker",NA,"Parker",1,0,0,"Exp2_P610",0
"6188","last","2C",NA,"Turner",NA,"Turner",1,0,0,"Exp2_P610",0
"6189","last","1A",NA,"Smith",NA,"Smith",1,0,0,"Exp2_P881",0
"6190","last","1A",NA,"Brown",NA,"Brown",1,0,0,"Exp2_P881",0
"6191","last","1A",NA,"Green",NA,"Green",1,0,0,"Exp2_P881",0
"6192","last","1A",NA,"Moore",NA,"Moore",1,0,0,"Exp2_P881",0
"6193","last","1A",NA,"Walker",NA,"Walker",1,0,0,"Exp2_P881",0
"6194","last","1A",NA,"White",NA,"White",1,0,0,"Exp2_P881",0
"6195","last","1A",NA,"Miller",NA,"Miller",1,0,0,"Exp2_P881",0
"6196","last","3C",NA,"Ward",NA,"Ward",1,0,0,"Exp2_P800",1
"6197","last","3C",NA,"Bell",NA,"Bell",1,0,0,"Exp2_P800",1
"6198","last","3C",NA,"Cook",NA,"Cook",1,0,0,"Exp2_P800",1
"6199","last","3C",NA,"Collins",NA,"Collins",1,0,0,"Exp2_P800",1
"6200","last","3C",NA,"Turner",NA,"Turner",1,0,0,"Exp2_P800",1
"6201","last","3C",NA,"Cooper",NA,"Cooper",1,0,0,"Exp2_P800",1
"6202","last","3C",NA,"Parker",NA,"Parker",0,1,0,"Exp2_P800",1
"6203","last","2B",NA,"Baker",NA,"Baker",1,0,0,"Exp2_P529",0
"6204","last","2B",NA,"Campbell",NA,"Campbell",1,0,0,"Exp2_P529",0
"6205","last","2B",NA,"Wright",NA,"Wright",1,0,0,"Exp2_P529",0
"6206","last","2B",NA,"Hill",NA,"Hill",1,0,0,"Exp2_P529",0
"6207","last","2B",NA,"Brooks",NA,"Brooks",1,0,0,"Exp2_P529",0
"6208","last","2B",NA,"Young",NA,"Young",1,0,0,"Exp2_P529",0
"6209","last","2B",NA,"King",NA,"King",1,0,0,"Exp2_P529",0
"6210","last","1B",NA,"King",NA,"King",1,0,0,"Exp2_P502",NA
"6211","last","1B",NA,"Wright",NA,"Wright",1,0,0,"Exp2_P502",NA
"6212","last","1B",NA,"Brooks",NA,"Brooks",0,1,0,"Exp2_P502",NA
"6213","last","1B",NA,"Campbell",NA,"Campbell",0,1,0,"Exp2_P502",NA
"6214","last","1B",NA,"Young",NA,"Young",1,0,0,"Exp2_P502",NA
"6215","last","1B",NA,"Baker",NA,"Baker",1,0,0,"Exp2_P502",NA
"6216","last","1B",NA,"Hill",NA,"Hill",0,0,1,"Exp2_P502",NA
"6217","last","1C",NA,"Turner",NA,"Turner",0,1,0,"Exp2_P484",1
"6218","last","1C",NA,"Coook",NA,"Cook",1,0,0,"Exp2_P484",1
"6219","last","1C",NA,"Collins",NA,"Collins",1,0,0,"Exp2_P484",1
"6220","last","1C",NA,"Bell",NA,"Bell",0,1,0,"Exp2_P484",1
"6221","last","1C",NA,"Parker",NA,"Parker",1,0,0,"Exp2_P484",1
"6222","last","1C",NA,"Ward",NA,"Ward",1,0,0,"Exp2_P484",1
"6223","last","1C",NA,"Cooper",NA,"Cooper",1,0,0,"Exp2_P484",1
"6224","last","1B",NA,"King",NA,"King",1,0,0,"Exp2_P459",0
"6225","last","1B",NA,"Wright",NA,"Wright",1,0,0,"Exp2_P459",0
"6226","last","1B",NA,"Brooks",NA,"Brooks",1,0,0,"Exp2_P459",0
"6227","last","1B",NA,"Campbell",NA,"Campbell",1,0,0,"Exp2_P459",0
"6228","last","1B",NA,"Young",NA,"Young",1,0,0,"Exp2_P459",0
"6229","last","1B",NA,"Baker",NA,"Baker",1,0,0,"Exp2_P459",0
"6230","last","1B",NA,"Hill",NA,"Hill",1,0,0,"Exp2_P459",0
"6231","last","2A",NA,"White",NA,"White",1,0,0,"Exp2_P831",NA
"6232","last","2A",NA,"Moore",NA,"Moore",0,1,0,"Exp2_P831",NA
"6233","last","2A",NA,"Brown",NA,"Brown",1,0,0,"Exp2_P831",NA
"6234","last","2A",NA,"Miller",NA,"Miller",1,0,0,"Exp2_P831",NA
"6235","last","2A",NA,"Green",NA,"Green",1,0,0,"Exp2_P831",NA
"6236","last","2A",NA,"Walker",NA,"Walker",1,0,0,"Exp2_P831",NA
"6237","last","2A",NA,"Smith",NA,"Smith",1,0,0,"Exp2_P831",NA
"6238","last","2B",NA,"Baker",NA,"Baker",1,0,0,"Exp2_P725",1
"6239","last","2B",NA,"Campbell",NA,"Campbell",1,0,0,"Exp2_P725",1
"6240","last","2B",NA,"Wright",NA,"Wright",1,0,0,"Exp2_P725",1
"6241","last","2B",NA,"Hill",NA,"Hill",1,0,0,"Exp2_P725",1
"6242","last","2B",NA,"Brooks",NA,"Brooks",1,0,0,"Exp2_P725",1
"6243","last","2B",NA,"Young",NA,"Young",1,0,0,"Exp2_P725",1
"6244","last","2B",NA,"King",NA,"King",1,0,0,"Exp2_P725",1
"6245","last","1B",NA,"King",NA,"King",0,0,1,"Exp2_P545",0
"6246","last","1B",NA,"Wright",NA,"Wright",0,0,1,"Exp2_P545",0
"6247","last","1B",NA,"Brooks",NA,"Brooks",0,0,1,"Exp2_P545",0
"6248","last","1B",NA,"Campbell",NA,"Campbell",0,0,1,"Exp2_P545",0
"6249","last","1B",NA,"Young",NA,"Young",0,0,1,"Exp2_P545",0
"6250","last","1B",NA,"Baker",NA,"Baker",0,0,1,"Exp2_P545",0
"6251","last","1B",NA,"Hill",NA,"Hill",0,0,1,"Exp2_P545",0
"6252","last","3B",NA,"Baker",NA,"Baker",1,0,0,"Exp2_P477",1
"6253","last","3B",NA,"Campbell",NA,"Campbell",0,1,0,"Exp2_P477",1
"6254","last","3B",NA,"Wright",NA,"Wright",1,0,0,"Exp2_P477",1
"6255","last","3B",NA,"Brooks",NA,"Brooks",1,0,0,"Exp2_P477",1
"6256","last","3B",NA,"King",NA,"King",1,0,0,"Exp2_P477",1
"6257","last","3B",NA,"Hill",NA,"Hill",1,0,0,"Exp2_P477",1
"6258","last","3B",NA,"Young",NA,"Young",0,1,0,"Exp2_P477",1
"6259","last","3C",NA,"Ward",NA,"Ward",1,0,0,"Exp2_P803",0
"6260","last","3C",NA,"Bell",NA,"Bell",1,0,0,"Exp2_P803",0
"6261","last","3C",NA,"Cook",NA,"Cook",1,0,0,"Exp2_P803",0
"6262","last","3C",NA,"Collins",NA,"Collins",1,0,0,"Exp2_P803",0
"6263","last","3C",NA,"Turner",NA,"Turner",1,0,0,"Exp2_P803",0
"6264","last","3C",NA,"Cooper",NA,"Cooper",1,0,0,"Exp2_P803",0
"6265","last","3C",NA,"Parker",NA,"Parker",1,0,0,"Exp2_P803",0
"6266","last","2A",NA,"White",NA,"White",1,0,0,"Exp2_P774",0
"6267","last","2A",NA,"Moore",NA,"Moore",1,0,0,"Exp2_P774",0
"6268","last","2A",NA,"Brown",NA,"Brown",1,0,0,"Exp2_P774",0
"6269","last","2A",NA,"Miller",NA,"Miller",1,0,0,"Exp2_P774",0
"6270","last","2A",NA,"Green",NA,"Green",1,0,0,"Exp2_P774",0
"6271","last","2A",NA,"Walker",NA,"Walker",1,0,0,"Exp2_P774",0
"6272","last","2A",NA,"Smith",NA,"Smith",1,0,0,"Exp2_P774",0
"6273","last","3A",NA,"White",NA,"White",0,0,1,"Exp2_P747",0
"6274","last","3A",NA,"Moore",NA,"Moore",0,0,1,"Exp2_P747",0
"6275","last","3A",NA,"Brown",NA,"Brown",0,0,1,"Exp2_P747",0
"6276","last","3A",NA,"Green",NA,"Green",0,0,1,"Exp2_P747",0
"6277","last","3A",NA,"Smith",NA,"Smith",0,0,1,"Exp2_P747",0
"6278","last","3A",NA,"Miller",NA,"Miller",0,0,1,"Exp2_P747",0
"6279","last","3A",NA,"Walker",NA,"Walker",0,0,1,"Exp2_P747",0
"6280","last","1C",NA,"Turner",NA,"Turner",1,0,0,"Exp2_P554",NA
"6281","last","1C",NA,"Coook",NA,"Cook",0,0,1,"Exp2_P554",NA
"6282","last","1C",NA,"Collins",NA,"Collins",0,0,1,"Exp2_P554",NA
"6283","last","1C",NA,"Bell",NA,"Bell",0,0,1,"Exp2_P554",NA
"6284","last","1C",NA,"Parker",NA,"Parker",1,0,0,"Exp2_P554",NA
"6285","last","1C",NA,"Ward",NA,"Ward",1,0,0,"Exp2_P554",NA
"6286","last","1C",NA,"Cooper",NA,"Cooper",0,0,1,"Exp2_P554",NA
"6287","last","2C",NA,"Ward",NA,"Ward",1,0,0,"Exp2_P651",0
"6288","last","2C",NA,"Bell",NA,"Bell",0,1,0,"Exp2_P651",0
"6289","last","2C",NA,"Cook",NA,"Cook",1,0,0,"Exp2_P651",0
"6290","last","2C",NA,"Cooper",NA,"Cooper",0,1,0,"Exp2_P651",0
"6291","last","2C",NA,"Collins",NA,"Collins",1,0,0,"Exp2_P651",0
"6292","last","2C",NA,"Parker",NA,"Parker",1,0,0,"Exp2_P651",0
"6293","last","2C",NA,"Turner",NA,"Turner",1,0,0,"Exp2_P651",0
"6294","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",1,0,0,"Exp2_P912",1
"6295","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,1,0,"Exp2_P912",1
"6296","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P912",1
"6297","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P912",1
"6298","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P912",1
"6299","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P912",1
"6300","full","3A",4.73,"Kerry Bell","Kerry","Bell",1,0,0,"Exp2_P912",1
"6301","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1159",1
"6302","full","1C",2.61,"Emerson Moore","Emerson","Moore",1,0,0,"Exp2_P1159",1
"6303","full","1C",3.87,"Reese King","Reese","King",1,0,0,"Exp2_P1159",1
"6304","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",1,0,0,"Exp2_P1159",1
"6305","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P1159",1
"6306","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P1159",1
"6307","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"Exp2_P1159",1
"6308","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1038",0
"6309","full","2B",4.34,"Riley Campbell","Riley","Campbell",0,1,0,"Exp2_P1038",0
"6310","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"Exp2_P1038",0
"6311","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1038",0
"6312","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,1,0,"Exp2_P1038",0
"6313","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1038",0
"6314","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1038",0
"6315","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1121",1
"6316","full","3B",4.34,"Riley Cook","Riley","Cook",0,1,0,"Exp2_P1121",1
"6317","full","3B",2.41,"Tommie Smith","Tommie","Smith",0,1,0,"Exp2_P1121",1
"6318","full","3B",3.75,"Quinn Parker","Quinn","Parker",0,1,0,"Exp2_P1121",1
"6319","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1121",1
"6320","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1121",1
"6321","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1121",1
"6322","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1205",NA
"6323","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"Exp2_P1205",NA
"6324","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1205",NA
"6325","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"Exp2_P1205",NA
"6326","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1205",NA
"6327","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1205",NA
"6328","full","3C",5.34,"Jackie Walker","Jackie","Walker",1,0,0,"Exp2_P1205",NA
"6329","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1190",0
"6330","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,1,0,"Exp2_P1190",0
"6331","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1190",0
"6332","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1190",0
"6333","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1190",0
"6334","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1190",0
"6335","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P1190",0
"6336","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1162",1
"6337","full","3C",4.39,"Jessie Turner","Jessie","Turner",1,0,0,"Exp2_P1162",1
"6338","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1162",1
"6339","full","3C",3.87,"Reese Campbell","Reese","Campbell",0,1,0,"Exp2_P1162",1
"6340","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1162",1
"6341","full","3C",6.82,"Emily Brooks","Emily","Brooks",1,0,0,"Exp2_P1162",1
"6342","full","3C",5.34,"Jackie Walker","Jackie","Walker",1,0,0,"Exp2_P1162",1
"6343","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1122",0
"6344","full","1C",2.61,"Emerson Moore","Emerson","Moore",0,1,0,"Exp2_P1122",0
"6345","full","1C",3.87,"Reese King","Reese","King",1,0,0,"Exp2_P1122",0
"6346","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",1,0,0,"Exp2_P1122",0
"6347","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"Exp2_P1122",0
"6348","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P1122",0
"6349","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"Exp2_P1122",0
"6350","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1040",0
"6351","full","3A",4.22,"Taylor Miller","Taylor","Miller",1,0,0,"Exp2_P1040",0
"6352","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"Exp2_P1040",0
"6353","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"Exp2_P1040",0
"6354","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"Exp2_P1040",0
"6355","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"Exp2_P1040",0
"6356","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"Exp2_P1040",0
"6357","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"Exp2_P1185",1
"6358","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"Exp2_P1185",1
"6359","full","2B",2.41,"Tommie Hill","Tommie","Hill",0,1,0,"Exp2_P1185",1
"6360","full","2B",6.78,"Rebecca King","Rebecca","King",0,1,0,"Exp2_P1185",1
"6361","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",0,1,0,"Exp2_P1185",1
"6362","full","2B",5.22,"Blair Young","Blair","Young",0,1,0,"Exp2_P1185",1
"6363","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"Exp2_P1185",1
"6364","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1333",0
"6365","full","3B",4.34,"Riley Cook","Riley","Cook",0,1,0,"Exp2_P1333",0
"6366","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1333",0
"6367","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1333",0
"6368","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1333",0
"6369","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1333",0
"6370","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1333",0
"6371","full","3B",5.86,"Elisha Moore","Elisha","Moore",1,0,0,"Exp2_P1024",0
"6372","full","3B",4.34,"Riley Cook","Riley","Cook",1,0,0,"Exp2_P1024",0
"6373","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1024",0
"6374","full","3B",3.75,"Quinn Parker","Quinn","Parker",1,0,0,"Exp2_P1024",0
"6375","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1024",0
"6376","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",1,0,0,"Exp2_P1024",0
"6377","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1024",0
"6378","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1218",0
"6379","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,1,0,"Exp2_P1218",0
"6380","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1218",0
"6381","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1218",0
"6382","full","2C",3.87,"Reese Parker","Reese","Parker",0,1,0,"Exp2_P1218",0
"6383","full","2C",5.34,"Jackie White","Jackie","White",0,1,0,"Exp2_P1218",0
"6384","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1218",0
"6385","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1312",0
"6386","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1312",0
"6387","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P1312",0
"6388","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1312",0
"6389","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P1312",0
"6390","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"Exp2_P1312",0
"6391","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1312",0
"6392","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1126",1
"6393","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"Exp2_P1126",1
"6394","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1126",1
"6395","full","3C",3.87,"Reese Campbell","Reese","Campbell",0,1,0,"Exp2_P1126",1
"6396","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1126",1
"6397","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1126",1
"6398","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1126",1
"6399","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"Exp2_P1005",0
"6400","full","2C",4.39,"Jessie Cook","Jessie","Cook",1,0,0,"Exp2_P1005",0
"6401","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1005",0
"6402","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"Exp2_P1005",0
"6403","full","2C",3.87,"Reese Parker","Reese","Parker",0,1,0,"Exp2_P1005",0
"6404","full","2C",5.34,"Jackie White","Jackie","White",1,0,0,"Exp2_P1005",0
"6405","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1005",0
"6406","full","3B",5.86,"Elisha Moore","Elisha","Moore",0,1,0,"Exp2_P1070",1
"6407","full","3B",4.34,"Riley Cook","Riley","Cook",0,1,0,"Exp2_P1070",1
"6408","full","3B",2.41,"Tommie Smith","Tommie","Smith",1,0,0,"Exp2_P1070",1
"6409","full","3B",3.75,"Quinn Parker","Quinn","Parker",0,1,0,"Exp2_P1070",1
"6410","full","3B",1.24,"Brian King","Brian","King",1,0,0,"Exp2_P1070",1
"6411","full","3B",6.78,"Rebecca Wright","Rebecca","Wright",0,1,0,"Exp2_P1070",1
"6412","full","3B",5.22,"Blair Hill","Blair","Hill",0,1,0,"Exp2_P1070",1
"6413","full","1A",1.21,"Matthew Smith","Matthew","Smith",0,0,1,"Exp2_P958",1
"6414","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"Exp2_P958",1
"6415","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P958",1
"6416","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,0,1,"Exp2_P958",1
"6417","full","1A",4.73,"Kerry Baker","Kerry","Baker",1,0,0,"Exp2_P958",1
"6418","full","1A",5.59,"Jodie Parker","Jodie","Parker",1,0,0,"Exp2_P958",1
"6419","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"Exp2_P958",1
"6420","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1319",0
"6421","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P1319",0
"6422","full","1B",3.75,"Quinn Young","Quinn","Young",0,1,0,"Exp2_P1319",0
"6423","full","1B",4.34,"Riley Hill","Riley","Hill",1,0,0,"Exp2_P1319",0
"6424","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P1319",0
"6425","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1319",0
"6426","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P1319",0
"6427","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1207",1
"6428","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P1207",1
"6429","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"Exp2_P1207",1
"6430","full","1B",4.34,"Riley Hill","Riley","Hill",1,0,0,"Exp2_P1207",1
"6431","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P1207",1
"6432","full","1B",5.86,"Elisha Collins","Elisha","Collins",1,0,0,"Exp2_P1207",1
"6433","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",1,0,0,"Exp2_P1207",1
"6434","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"Exp2_P1327",1
"6435","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"Exp2_P1327",1
"6436","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"Exp2_P1327",1
"6437","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"Exp2_P1327",1
"6438","full","3C",1.28,"James White","James","White",1,0,0,"Exp2_P1327",1
"6439","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"Exp2_P1327",1
"6440","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"Exp2_P1327",1
"6441","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1107",1
"6442","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P1107",1
"6443","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"Exp2_P1107",1
"6444","full","1B",4.34,"Riley Hill","Riley","Hill",0,1,0,"Exp2_P1107",1
"6445","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"Exp2_P1107",1
"6446","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1107",1
"6447","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P1107",1
"6448","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"Exp2_P1163",1
"6449","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"Exp2_P1163",1
"6450","full","1B",3.75,"Quinn Young","Quinn","Young",0,1,0,"Exp2_P1163",1
"6451","full","1B",4.34,"Riley Hill","Riley","Hill",1,0,0,"Exp2_P1163",1
"6452","full","1B",5.22,"Blair Campbell","Blair","Campbell",0,1,0,"Exp2_P1163",1
"6453","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"Exp2_P1163",1
"6454","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"Exp2_P1163",1
"6455","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"Exp2_P1078",1
"6456","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P1078",1
"6457","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P1078",1
"6458","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P1078",1
"6459","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P1078",1
"6460","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"Exp2_P1078",1
"6461","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P1078",1
"6462","full","2A",5.59,"Jodie Ward","Jodie","Ward",1,0,0,"Exp2_P971",1
"6463","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"Exp2_P971",1
"6464","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"Exp2_P971",1
"6465","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"Exp2_P971",1
"6466","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"Exp2_P971",1
"6467","full","2A",4.73,"Kerry Moore","Kerry","Moore",1,0,0,"Exp2_P971",1
"6468","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"Exp2_P971",1
"6469","full","1C",1.28,"James Green","James","Green",1,0,0,"Exp2_P1176",1
"6470","full","1C",2.61,"Emerson Moore","Emerson","Moore",0,1,0,"Exp2_P1176",1
"6471","full","1C",3.87,"Reese King","Reese","King",1,0,0,"Exp2_P1176",1
"6472","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",1,0,0,"Exp2_P1176",1
"6473","full","1C",5.34,"Jackie Turner","Jackie","Turner",1,0,0,"Exp2_P1176",1
"6474","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"Exp2_P1176",1
"6475","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"Exp2_P1176",1
"6476","full","2C",6.24,"Ashley Walker","Ashley","Walker",1,0,0,"Exp2_P1277",1
"6477","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,1,0,"Exp2_P1277",1
"6478","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"Exp2_P1277",1
"6479","full","2C",6.82,"Emily Baker","Emily","Baker",1,0,0,"Exp2_P1277",1
"6480","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"Exp2_P1277",1
"6481","full","2C",5.34,"Jackie White","Jackie","White",1,0,0,"Exp2_P1277",1
"6482","full","2C",1.28,"James Miller","James","Miller",1,0,0,"Exp2_P1277",1
"6483","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"Exp2_P1169",0
"6484","full","1A",2.12,"Chris Miller","Chris","Miller",0,1,0,"Exp2_P1169",0
"6485","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"Exp2_P1169",0
"6486","full","1A",4.22,"Taylor Wright","Taylor","Wright",1,0,0,"Exp2_P1169",0
